1947	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.3	67.2	0	39	0	0	29.3	0	0	14.7
1947	2	0	45.3	14	0	10.3	0	76.8	0	0	0	0	0	0	0	17.8	0	0	0	56.3	0	46.3	0	0	6.3	0	0	0	22.3	-1	-1	-1
1947	3	20.7	92.3	65.3	38.4	0	26.4	10	9.6	0	25	10.8	22	0	12.8	0	25.2	45.3	0	0	37.4	14.7	20	12	10.5	17.7	30	10.6	86.4	36	39.3	40
1947	4	17	12.3	27.4	11	60	0	0	0	0	76.4	0.6	0	0	0	12.3	0	0	0	0	0	48.6	0	0	28.3	0	0	0	0	0	0	-1
1947	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2	0	0	0	0	0	0	0
1947	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0	-1
1947	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1947	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	11	0	0	0	0	0	0	0	0	10.7	0	0	0	0	0	35.2	15.6	0	28.3	0	0	0	0	0	15.6	0	0	0	0	0	0	-1
1947	12	0	0	0	0	0	0	0	0	0	0	0	30.2	20.4	12.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	1	0	0	0	0	0	0	0	0	0	0	7.3	0	0	20.2	9.4	56.3	0	0	0	10.3	0	0	5.5	0	0	0	0	7.6	0	0	0
1948	2	0	0	0	0	0	0	0	0	0	0	16.5	0	0	0	0	0	6.8	0	12.5	9.3	0	0	0	21.3	0	0	0	6.3	0	-1	-1
1948	3	2.5	0	10.2	0	0	25	50	14	0	16.3	48.3	18.3	12.7	0	20.3	25.8	22.3	0	14.6	0	0	10.7	17.5	0	20.8	0	0	15.6	0	30	0
1948	4	0	0	0	0	0	0	0	0	0	13.5	2.3	0	0	35.2	22	0	16.8	0	20.8	0	0	0	8.2	0	0	0	0	0	5.4	0	-1
1948	5	0	0	0	0	0	0	0	0	0	8.7	0	0	0	0	0	0	0	0	0	0	0	13.6	0	0	0	0	0	0	0	0	0
1948	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6	0	0	0	-1
1948	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	7	0
1948	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1948	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1948	12	0	0	0	0	0	0	20.8	0	0	45.8	0	6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.2	0	0	0	0	0	0	0	0	0	0	0
1949	2	0	25.2	69.4	10.5	0	0	0	0	0	25.8	35.2	6.3	0	0	0	0	0	0	0	0	10.8	0	0	0	0	0	0	0	-1	-1	-1
1949	3	0	0	20.4	6.3	0	0	0	0	0	0	0	10.6	0	0	0	30.4	25.4	35.6	20.3	0	0	45.6	0	15.1	0	0	20.2	0	10.5	0	0
1949	4	3.2	25.4	0	20.3	28.4	0	0	0	0	35.4	0	15.6	0	0	0	0	0	70.8	9.4	0	0	0	0	0	25.4	0	14.6	0	17.3	0	-1
1949	5	0	20.4	0	0	0	0	0	0	0	0	0	0	0	0	35.6	0	0	20.1	0	45.8	0	0	28.7	15.3	12.9	18	0	0	0	0	0
1949	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1949	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1949	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	11	0	0	0	0	0	0	0	0	0	0	0	0	10.8	0	0	0	35.8	0	25.4	0	12.6	0	0	0	0	0	0	0	0	0	-1
1949	12	0	0	20.8	0	23.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	1	0	0	0	0	0	0	0	0	0	6.4	0	0	0	0	0	36.8	0	20.2	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	2	0	20.3	0	0	0	0	22.4	0	0	0	0	0	0	0	0	0	0	0	0	6.4	0	20.6	0	0	0	0	10.4	6.6	-1	-1	-1
1950	3	20.2	25.4	15.6	20.2	0	0	0	0	32.2	12.8	16.7	0	0	20	28.7	0	0	0	0	0	0	0	0	25.6	19	12.8	30	45.3	0	28.7	20.2
1950	4	20.5	28.6	45	53.6	20.2	42.3	15.7	22	0	0	0	28.1	32.4	15.8	16.9	37	0	0	35.4	62.8	12.4	0	0	0	10.6	0	9.7	0	0	0	-1
1950	5	0	0	0	0	25.8	10.6	0	12.3	0	0	0	0	0	0	22.8	0	0	0	6.4	8	0	0	0	0	0	0	0	0	0	0	0
1950	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1950	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1950	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1950	12	0	0	0	0	0	0	0	0	0	0	0	0	20.3	0	10.2	0	0	15.1	0	0	0	0	0	0	0	0	26.2	0	0	0	0
1951	1	0	0	21.2	0	0	12.6	0	0	0	20.3	0	13.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.2	21.4	22.1	32.4
1951	2	18.4	0	0	19	25.2	20.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
